"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202207260900","중랑구","0.014","0.026","0.3","0.002","29","14"
"202207260900","관악구","0.024","0.014","0.5","0.003","28","10"
"202207260900","강서구","0.023","0.02","0.5","0.003","22","10"
"202207260900","도봉구","0.013","0.016","0.2","0.002","23","10"
"202207260900","강북구","0.014","0.019","0.3","0.002","29","13"
"202207260900","중구","0.021","0.021","0.5","0.003","20","13"
"202207260900","강동구","0.011","0.022","0.4","0.002","17","6"
"202207260900","구로구","0.019","0.019","0.4","0.002","23","11"
"202207260900","영등포구","0.024","0.019","0.5","0.002","29","15"
"202207260900","마포구","0.016","0.027","0.4","0.003","22","9"
"202207260800","강북구","0.01","0.014","0.3","0.002","28","13"
"202207260800","동대문구","0.015","0.015","0.4","0.002","26","12"
"202207260800","광진구","0.014","0.01","0.4","0.003","26","12"
"202207260800","중랑구","0.017","0.014","0.3","0.002","26","10"
"202207260800","중구","0.018","0.013","0.4","0.003","23","14"
"202207260800","강남구","0.022","0.01","0.4","0.003","30","13"
"202207260800","종로구","0.014","0.017","0.4","0.003","23","11"
"202207260800","은평구","0.008","0.014","0.4","0.002","18","17"
"202207260800","용산구","0.024","0.009","0.4","0.003","30",""
"202207260800","관악구","0.025","0.007","0.5","0.003","28","13"
"202207260800","구로구","0.019","0.012","0.4","0.002","22","10"
"202207260800","영등포구","0.021","0.012","0.4","0.003","26","12"
"202207260800","금천구","0.027","0.008","0.5","0.004","21","12"
"202207260800","동작구","0.019","0.012","0.4","0.003","28","11"
"202207260800","강동구","0.015","0.01","0.3","0.003","24","9"
"202207260800","양천구","0.024","0.008","0.5","0.002","18","13"
"202207260800","송파구","0.02","0.01","0.5","0.003","30","20"
"202207260800","성북구","0.016","0.01","0.5","0.003","28","13"
"202207260800","노원구","0.015","0.008","0.4","0.002","19","12"
"202207260800","성동구","0.016","0.013","0.4","0.003","27","16"
"202207260800","강서구","0.022","0.012","0.5","0.003","22","11"
"202207260800","서초구","0.021","0.014","0.4","0.002","27","8"
"202207260800","도봉구","0.014","0.009","0.2","0.002","27","14"
"202207260800","마포구","0.019","0.013","0.4","0.003","22","13"
"202207260800","서대문구","0.008","0.019","0.5","0.003","19","9"
"202207260700","강동구","0.02","0.004","0.3","0.003","23","14"
"202207260700","중랑구","0.014","0.008","0.3","0.002","26","14"
"202207260700","동대문구","0.016","0.009","0.4","0.003","27","16"
"202207260700","종로구","0.014","0.011","0.4","0.003","23","13"
"202207260700","성북구","0.017","0.006","0.6","0.003","28","11"
"202207260700","광진구","0.013","0.007","0.4","0.003","27","15"
"202207260700","양천구","0.02","0.012","0.4","0.002","17","12"
"202207260700","용산구","0.024","0.006","0.4","0.003","30","14"
"202207260700","도봉구","0.01","0.01","0.2","0.002","21","8"
"202207260700","금천구","0.022","0.005","0.4","0.003","25","14"
"202207260700","은평구","0.009","0.011","0.4","0.002","17","12"
"202207260700","서초구","0.025","0.007","0.5","0.002","22","9"
"202207260700","강북구","0.008","0.009","0.3","0.002","29","13"
"202207260700","관악구","0.024","0.005","0.5","0.003","24","14"
"202207260700","동작구","0.022","0.007","0.4","0.003","24","12"
"202207260700","강남구","0.023","0.006","0.3","0.003","28","14"
"202207260700","서대문구","0.01","0.013","0.5","0.003","17","11"
"202207260700","강서구","0.017","0.016","0.4","0.003","18","12"
"202207260700","영등포구","0.026","0.007","0.4","0.002","17","10"
"202207260700","노원구","0.014","0.007","0.4","0.002","24","10"
"202207260700","송파구","0.019","0.006","0.4","0.002","30","16"
"202207260700","마포구","0.027","0.005","0.4","0.003","19","11"
"202207260700","성동구","0.015","0.01","0.3","0.003","28","15"
"202207260700","구로구","0.022","0.009","0.4","0.002","17","6"
"202207260700","중구","0.021","0.007","0.4","0.003","24","16"
"202207260600","성북구","0.016","0.007","0.5","0.002","20","10"
"202207260600","용산구","0.024","0.003","0.4","0.003","27","13"
"202207260600","강북구","0.005","0.011","0.3","0.002","31","15"
"202207260600","종로구","0.018","0.006","0.4","0.003","24","15"
"202207260600","구로구","0.015","0.018","0.4","0.002","12","4"
"202207260600","노원구","0.014","0.007","0.4","0.002","23","14"
"202207260600","강서구","0.012","0.021","0.5","0.003","20","11"
"202207260600","관악구","0.021","0.004","0.5","0.003","24","13"
"202207260600","동대문구","0.017","0.007","0.4","0.003","30","16"
"202207260600","중랑구","0.012","0.01","0.3","0.003","27","15"
"202207260600","강동구","0.016","0.005","0.3","0.003","25","14"
"202207260600","영등포구","0.022","0.012","0.4","0.002","18","16"
"202207260600","마포구","0.019","0.009","0.3","0.002","15","10"
"202207260600","도봉구","0.009","0.01","0.2","0.002","18","10"
"202207260600","금천구","0.022","0.005","0.4","0.003","22","15"
"202207260600","광진구","0.015","0.005","0.4","0.003","25","12"
"202207260600","서초구","0.026","0.007","0.4","0.002","14","7"
"202207260600","양천구","0.016","0.014","0.4","0.002","17","12"
"202207260600","강남구","0.021","0.007","0.3","0.003","26","13"
"202207260600","성동구","0.016","0.005","0.4","0.003","27","16"
"202207260600","송파구","0.022","0.003","0.4","0.002","27","14"
"202207260600","동작구","0.02","0.006","0.4","0.002","25","16"
"202207260600","은평구","0.01","0.007","0.3","0.002","13","15"
"202207260600","서대문구","0.012","0.009","0.5","0.003","20","9"
"202207260600","중구","0.022","0.007","0.4","0.003","22","13"
"202207260500","강북구","0.005","0.013","0.3","0.002","31","14"
"202207260500","동작구","0.014","0.01","0.3","0.002","23","13"
"202207260500","성동구","0.016","0.006","0.5","0.002","29","17"
"202207260500","구로구","0.01","0.021","0.3","0.002","11","2"
"202207260500","양천구","0.01","0.021","0.4","0.002","17","12"
"202207260500","도봉구","0.007","0.015","0.2","0.002","19","9"
"202207260500","송파구","0.022","0.003","0.4","0.002","26","11"
"202207260500","동대문구","0.017","0.008","0.4","0.003","25","18"
"202207260500","성북구","0.013","0.012","0.5","0.002","27","8"
"202207260500","용산구","0.026","0.003","0.4","0.003","27","15"
"202207260500","종로구","0.014","0.011","0.4","0.003","23","15"
"202207260500","강동구","0.017","0.005","0.3","0.002","27","15"
"202207260500","노원구","0.009","0.012","0.3","0.002","23","13"
"202207260500","영등포구","0.015","0.021","0.4","0.002","18","11"
"202207260500","은평구","0.01","0.004","0.3","0.002","",""
"202207260500","서대문구","0.008","0.011","0.5","0.003","18","11"
"202207260500","서초구","0.023","0.011","0.4","0.002","18","7"
"202207260500","강서구","0.011","0.023","0.3","0.003","20","12"
"202207260500","중구","0.017","0.012","0.4","0.003","23","14"
"202207260500","금천구","0.014","0.007","0.3","0.002","21","11"
"202207260500","광진구","0.013","0.009","0.5","0.003","30","17"
"202207260500","관악구","0.02","0.008","0.4","0.003","25","13"
"202207260500","중랑구","0.012","0.008","0.3","0.002","25","16"
"202207260500","마포구","0.01","0.021","0.3","0.002","14","10"
"202207260500","강남구","0.02","0.008","0.3","0.003","27","15"
"202207260400","성북구","0.009","0.018","0.5","0.002","19","8"
"202207260400","영등포구","0.013","0.023","0.4","0.002","17","11"
"202207260400","강동구","0.014","0.008","0.3","0.003","26","16"
"202207260400","관악구","0.015","0.014","0.4","0.003","24","13"
"202207260400","용산구","0.027","0.003","0.4","0.003","25","12"
"202207260400","구로구","0.008","0.025","0.3","0.002","8","9"
"202207260400","양천구","0.011","0.02","0.3","0.002","18","11"
"202207260400","동대문구","0.016","0.011","0.4","0.002","27","15"
"202207260400","금천구","0.01","0.008","0.2","0.002","23","10"
"202207260400","송파구","0.026","0.002","0.4","0.002","25","14"
"202207260400","은평구","0.011","0.005","0.3","0.002","16","16"
"202207260400","노원구","0.011","0.012","0.3","0.002","26","15"
"202207260400","강서구","0.01","0.022","0.3","0.003","19","11"
"202207260400","종로구","0.016","0.011","0.4","0.003","24","14"
"202207260400","강북구","0.004","0.013","0.3","0.002","26","15"
"202207260400","동작구","0.014","0.011","0.4","0.003","25","14"
"202207260400","중구","0.016","0.013","0.3","0.003","23","12"
"202207260400","중랑구","0.011","0.014","0.3","0.002","24","14"
"202207260400","성동구","0.021","0.004","0.5","0.003","26","12"
"202207260400","광진구","0.015","0.006","0.5","0.003","29","15"
"202207260400","서초구","0.024","0.009","0.4","0.002","13","6"
"202207260400","마포구","0.009","0.023","0.3","0.003","15","8"
"202207260400","서대문구","0.007","0.011","0.5","0.003","16","6"
"202207260400","도봉구","0.006","0.016","0.2","0.002","18","6"
"202207260400","강남구","0.022","0.009","0.4","0.003","24","14"
"202207260300","동작구","0.014","0.014","0.3","0.002","24","16"
"202207260300","서초구","0.013","0.02","0.4","0.002","18","6"
"202207260300","성동구","0.017","0.015","0.4","0.002","21","9"
"202207260300","은평구","0.012","0.008","0.3","0.002","10","12"
"202207260300","강동구","0.02","0.007","0.4","0.003","26","13"
"202207260300","송파구","0.026","0.004","0.4","0.003","25","16"
"202207260300","강서구","0.011","0.023","0.3","0.003","20","10"
"202207260300","구로구","0.008","0.024","0.3","0.002","19","8"
"202207260300","종로구","0.013","0.019","0.4","0.002","22","13"
"202207260300","관악구","0.011","0.019","0.3","0.003","21","14"
"202207260300","동대문구","0.012","0.018","0.4","0.002","26","15"
"202207260300","광진구","0.014","0.009","0.5","0.003","28","14"
"202207260300","도봉구","0.005","0.018","0.2","0.002","17","7"
"202207260300","영등포구","0.012","0.023","0.4","0.002","18","12"
"202207260300","중랑구","0.01","0.017","0.3","0.002","26","13"
"202207260300","강북구","0.005","0.015","0.3","0.002","29","14"
"202207260300","서대문구","0.007","0.017","0.5","0.002","17","5"
"202207260300","강남구","0.023","0.012","0.4","0.003","19","14"
"202207260300","마포구","0.009","0.027","0.3","0.002","11","8"
"202207260300","노원구","0.01","0.015","0.3","0.002","24","12"
"202207260300","양천구","0.011","0.018","0.4","0.002","19","16"
"202207260300","금천구","0.009","0.012","0.3","0.002","19","13"
"202207260300","성북구","0.009","0.018","0.5","0.002","18","15"
"202207260300","용산구","0.025","0.007","0.4","0.003","21","11"
"202207260300","중구","0.016","0.017","0.3","0.003","17","11"
"202207260200","용산구","0.013","0.022","0.4","0.003","19","9"
"202207260200","송파구","0.023","0.011","0.4","0.002","25","15"
"202207260200","노원구","0.014","0.012","0.3","0.002","24","13"
"202207260200","강남구","0.014","0.025","0.3","0.003","20","11"
"202207260200","동대문구","0.011","0.024","0.4","0.002","24","12"
"202207260200","은평구","0.007","0.023","0.3","0.002","","11"
"202207260200","동작구","0.016","0.014","0.3","0.003","25","14"
"202207260200","성동구","0.013","0.02","0.4","0.002","22","14"
"202207260200","광진구","0.015","0.009","0.5","0.003","26","16"
"202207260200","도봉구","0.008","0.018","0.2","0.002","20","10"
"202207260200","금천구","0.015","0.009","0.3","0.003","26","13"
"202207260200","중구","0.01","0.027","0.3","0.003","15","13"
"202207260200","서초구","0.012","0.024","0.3","0.002","15","6"
"202207260200","마포구","0.009","0.028","0.3","0.002","15","11"
"202207260200","영등포구","0.012","0.021","0.4","0.003","20","15"
"202207260200","양천구","0.012","0.016","0.4","0.003","21","15"
"202207260200","구로구","0.013","0.017","0.4","0.002","19","8"
"202207260200","관악구","0.013","0.018","0.4","0.003","23","16"
"202207260200","서대문구","0.005","0.027","0.4","0.002","10","5"
"202207260200","중랑구","0.01","0.018","0.3","0.002","25","12"
"202207260200","강동구","0.025","0.004","0.4","0.003","25","10"
"202207260200","강서구","0.016","0.016","0.4","0.003","23","11"
"202207260200","종로구","0.009","0.027","0.4","0.003","20","8"
"202207260200","성북구","0.012","0.017","0.5","0.002","16","6"
"202207260200","강북구","0.004","0.017","0.3","0.002","29","13"
"202207260100","성동구","0.014","0.023","0.3","0.002","22","15"
"202207260100","중구","0.008","0.031","0.3","0.003","15","13"
"202207260100","은평구","0.004","0.029","0.3","0.002","10","11"
"202207260100","노원구","0.015","0.013","0.3","0.002","25","11"
"202207260100","구로구","0.017","0.014","0.4","0.003","17","7"
"202207260100","도봉구","0.009","0.018","0.2","0.002","19","14"
"202207260100","강북구","0.005","0.018","0.3","0.002","31","13"
"202207260100","관악구","0.016","0.015","0.3","0.003","24","14"
"202207260100","서초구","0.015","0.021","0.4","0.002","15","9"
"202207260100","양천구","0.017","0.012","0.4","0.003","23","17"
"202207260100","강남구","0.016","0.024","0.3","0.003","20","12"
"202207260100","강동구","0.024","0.007","0.3","0.003","25","15"
"202207260100","송파구","0.022","0.013","0.4","0.003","23","10"
"202207260100","동대문구","0.012","0.026","0.4","0.002","23","14"
"202207260100","성북구","0.015","0.017","0.5","0.002","16","9"
"202207260100","동작구","0.02","0.01","0.4","0.003","25","17"
"202207260100","서대문구","0.003","0.03","0.4","0.003","10","6"
"202207260100","종로구","0.007","0.031","0.3","0.003","21","12"
"202207260100","중랑구","0.012","0.017","0.3","0.002","25","16"
"202207260100","금천구","0.024","0.004","0.3","0.004","24","12"
"202207260100","용산구","0.016","0.023","0.4","0.003","19","11"
"202207260100","광진구","0.019","0.006","0.5","0.003","27","17"
"202207260100","마포구","0.01","0.025","0.3","0.003","21","12"
"202207260100","강서구","0.015","0.016","0.4","0.003","26","15"
"202207260100","영등포구","0.015","0.019","0.3","0.003","21","10"
"202207260000","노원구","0.016","0.015","0.3","0.002","24","12"
"202207260000","서대문구","0.004","0.031","0.4","0.003","14","4"
"202207260000","강동구","0.029","0.006","0.4","0.002","23","12"
"202207260000","송파구","0.029","0.007","0.4","0.002","25","13"
"202207260000","양천구","0.021","0.011","0.4","0.004","23","12"
"202207260000","은평구","0.005","0.024","0.3","0.002","9","11"
"202207260000","관악구","0.017","0.013","0.4","0.003","22","9"
"202207260000","중랑구","0.012","0.019","0.3","0.002","22","13"
"202207260000","동작구","0.023","0.01","0.4","0.003","25","11"
"202207260000","강북구","0.006","0.02","0.4","0.002","26","12"
"202207260000","용산구","0.016","0.023","0.4","0.003","23","13"
"202207260000","서초구","0.016","0.021","0.3","0.002","15","1"
"202207260000","동대문구","0.013","0.024","0.4","0.002","22","12"
"202207260000","도봉구","0.008","","0.2","0.002","13","7"
"202207260000","강서구","0.019","0.014","0.4","0.004","23","12"
"202207260000","금천구","0.032","0.003","0.4","0.004","21","13"
"202207260000","구로구","0.016","0.017","0.4","0.003","16","6"
"202207260000","마포구","0.016","0.019","0.3","0.003","18","12"
"202207260000","광진구","0.019","0.01","0.5","0.003","23","15"
"202207260000","성동구","0.018","0.019","0.3","0.002","23","18"
"202207260000","영등포구","0.02","0.014","0.4","0.003","22","13"
"202207260000","중구","0.006","0.032","0.3","0.003","17","9"
"202207260000","강남구","0.02","0.02","0.3","0.003","22","13"
"202207260000","성북구","0.013","0.022","0.5","0.002","18","12"
"202207260000","종로구","0.008","0.029","0.3","0.003","21","10"
"202207252300","중구","0.011","0.029","0.3","0.003","18","11"
"202207252300","강서구","0.014","0.022","0.3","0.004","18","13"
"202207252300","동작구","0.025","0.011","0.4","0.003","24","11"
"202207252300","마포구","0.021","0.014","0.3","0.003","18","12"
"202207252300","도봉구","0.005","0.028","0.1","0.002","18","7"
"202207252300","서대문구","0.006","0.026","0.4","0.003","17","7"
"202207252300","서초구","0.016","0.02","0.3","0.003","14","5"
"202207252300","성동구","0.019","0.017","0.4","0.003","26","12"
"202207252300","노원구","0.016","0.017","0.4","0.002","20","6"
"202207252300","성북구","0.018","0.016","0.5","0.002","20","12"
"202207252300","강북구","0.005","0.023","0.3","0.002","25","11"
"202207252300","금천구","0.032","0.004","0.4","0.004","20","10"
"202207252300","송파구","0.026","0.011","0.4","0.003","24","11"
"202207252300","양천구","0.02","0.014","0.4","0.005","19","15"
"202207252300","영등포구","0.017","0.017","0.4","0.003","22","14"
"202207252300","강동구","0.025","0.013","0.4","0.003","23","10"
"202207252300","용산구","0.018","0.021","0.4","0.003","19","8"
"202207252300","구로구","0.015","0.019","0.3","0.004","18","6"
"202207252300","관악구","0.015","0.016","0.4","0.004","23","10"
"202207252300","은평구","0.007","0.02","0.4","0.002","15","12"
"202207252300","종로구","0.008","0.03","0.3","0.003","23","12"
"202207252300","강남구","0.025","0.017","0.4","0.003","25","13"
"202207252300","광진구","0.012","0.023","0.5","0.003","23","14"
"202207252300","중랑구","0.011","0.023","0.3","0.002","20","14"
"202207252300","동대문구","0.012","0.027","0.4","0.002","23","12"
"202207252200","광진구","0.014","0.019","0.5","0.003","22","15"
"202207252200","강서구","0.016","0.023","0.3","0.007","22","13"
"202207252200","노원구","0.009","0.028","0.3","0.002","19","10"
"202207252200","서대문구","0.007","0.03","0.4","0.003","22","9"
"202207252200","강동구","0.014","0.023","0.3","0.003","22","10"
"202207252200","강북구","0.005","0.027","0.3","0.002","24","10"
"202207252200","영등포구","0.017","0.02","0.4","0.005","20","12"
"202207252200","강남구","0.022","0.019","0.3","0.004","21","12"
"202207252200","금천구","0.033","0.006","0.4","0.003","18","10"
"202207252200","마포구","0.02","0.016","0.3","0.004","16","9"
"202207252200","종로구","0.008","0.031","0.4","0.003","23","12"
"202207252200","동대문구","0.01","0.029","0.4","0.002","23","12"
"202207252200","중랑구","0.01","0.031","0.3","0.002","19","15"
"202207252200","은평구","0.006","0.024","0.4","0.002","18","16"
"202207252200","중구","0.014","0.024","0.4","0.003","19","13"
"202207252200","도봉구","0.006","0.025","0.2","0.002","18","6"
"202207252200","송파구","0.025","0.014","0.4","0.002","26","17"
"202207252200","구로구","0.013","0.022","0.3","0.005","18","6"
"202207252200","성북구","0.013","0.024","0.4","0.002","23","9"
"202207252200","서초구","0.016","0.022","0.3","0.004","15","8"
"202207252200","동작구","0.025","0.014","0.3","0.003","23","13"
"202207252200","양천구","0.015","0.02","0.4","0.006","24","11"
"202207252200","관악구","0.014","0.021","0.4","0.004","20","13"
"202207252200","용산구","0.023","0.015","0.5","0.004","24","15"
"202207252200","성동구","0.021","0.015","0.3","0.003","25","15"
"202207252100","강북구","0.005","0.031","0.3","0.002","21","10"
"202207252100","광진구","0.012","0.028","0.4","0.003","23","14"
"202207252100","노원구","0.009","0.032","0.3","0.002","18","8"
"202207252100","강서구","0.017","0.024","0.3","0.013","20","14"
"202207252100","도봉구","0.006","0.028","0.1","0.002","16","6"
"202207252100","마포구","0.019","0.019","0.3","0.004","18","11"
"202207252100","성동구","0.022","0.021","0.4","0.002","24","16"
"202207252100","영등포구","0.017","0.021","0.3","0.008","20","13"
"202207252100","중랑구","0.009","0.038","0.3","0.003","21","13"
"202207252100","성북구","0.016","0.026","0.4","0.002","18","14"
"202207252100","서초구","0.014","0.028","0.3","0.003","16","8"
"202207252100","송파구","0.022","0.021","0.4","0.003","26","13"
"202207252100","용산구","0.023","0.019","0.4","0.003","22","11"
"202207252100","서대문구","0.012","0.025","0.5","0.003","22","9"
"202207252100","종로구","0.013","0.028","0.4","0.003","25","14"
"202207252100","관악구","0.014","0.024","0.4","0.004","22","15"
"202207252100","동대문구","0.014","0.029","0.4","0.002","26","12"
"202207252100","은평구","0.01","0.022","0.4","0.002","20","10"
"202207252100","양천구","0.015","0.021","0.4","0.008","22","13"
"202207252100","동작구","0.025","0.017","0.3","0.003","24","14"
"202207252100","구로구","0.012","0.025","0.3","0.004","19","4"
"202207252100","강남구","0.021","0.026","0.3","0.003","23","13"
"202207252100","강동구","0.009","0.032","0.3","0.003","19","11"
"202207252100","중구","0.017","0.025","0.4","0.003","19","13"
"202207252100","금천구","0.031","0.012","0.3","0.004","17","11"
"202207252000","성동구","0.016","0.034","0.3","0.003","26","16"
"202207252000","은평구","0.012","0.027","0.4","0.002","23","11"
"202207252000","강동구","0.01","0.038","0.3","0.002","19","13"
"202207252000","강남구","0.02","0.034","0.3","0.004","23","14"
"202207252000","금천구","0.028","0.022","0.3","0.003","21","13"
"202207252000","광진구","0.009","0.038","0.4","0.002","22","14"
"202207252000","도봉구","0.006","0.032","0.1","0.002","11","6"
"202207252000","종로구","0.014","0.035","0.4","0.003","26","15"
"202207252000","송파구","0.025","0.027","0.4","0.003","26","18"
"202207252000","중구","0.019","0.029","0.4","0.003","19","15"
"202207252000","양천구","0.013","0.025","0.3","0.007","19","12"
"202207252000","노원구","0.009","0.036","0.3","0.002","19","13"
"202207252000","강북구","0.004","0.036","0.2","0.002","18","10"
"202207252000","서초구","0.014","0.034","0.3","0.003","16","11"
"202207252000","중랑구","0.009","0.042","0.3","0.002","20","13"
"202207252000","구로구","0.01","0.033","0.3","0.003","15","5"
"202207252000","서대문구","0.016","0.028","0.5","0.003","17","11"
"202207252000","영등포구","0.017","0.026","0.3","0.005","23","12"
"202207252000","마포구","0.018","0.025","0.3","0.003","21","13"
"202207252000","용산구","0.02","0.03","0.5","0.003","16","11"
"202207252000","관악구","0.013","0.028","0.3","0.004","23","14"
"202207252000","성북구","0.014","0.033","0.4","0.002","18","7"
"202207252000","강서구","0.014","0.028","0.3","0.01","22","12"
"202207252000","동작구","0.018","0.03","0.3","0.003","23","14"
"202207252000","동대문구","0.012","0.039","0.3","0.002","22","13"
"202207251900","종로구","0.013","0.044","0.4","0.003","25","15"
"202207251900","양천구","0.011","0.031","0.3","0.004","18","7"
"202207251900","용산구","0.015","0.046","0.3","0.003","16","13"
"202207251900","도봉구","0.006","0.037","0.1","0.002","13","5"
"202207251900","서대문구","0.014","0.038","0.4","0.003","16","12"
"202207251900","금천구","0.024","0.034","0.3","0.003","19","12"
"202207251900","성동구","0.015","0.049","0.3","0.003","26","8"
"202207251900","동작구","0.02","0.035","0.3","0.003","22","15"
"202207251900","중랑구","0.009","0.056","0.3","0.002","25","12"
"202207251900","강서구","0.011","0.035","0.3","0.008","19","11"
"202207251900","동대문구","0.009","0.052","0.3","0.002","24","12"
"202207251900","은평구","0.009","0.036","0.3","0.002","14","12"
"202207251900","노원구","0.006","0.047","0.3","0.002","16","10"
"202207251900","서초구","0.012","0.042","0.3","0.003","17","7"
"202207251900","광진구","0.009","0.049","0.4","0.003","21","16"
"202207251900","송파구","0.026","0.038","0.4","0.003","28",""
"202207251900","강동구","0.011","0.051","0.3","0.003","16","13"
"202207251900","관악구","0.013","0.035","0.3","0.004","24","11"
"202207251900","강남구","0.019","0.047","0.3","0.003","27","14"
"202207251900","강북구","0.005","0.041","0.2","0.002","22","10"
"202207251900","구로구","0.009","0.04","0.3","0.003","18","5"
"202207251900","영등포구","0.013","0.034","0.4","0.005","20","14"
"202207251900","마포구","0.017","0.032","0.3","0.005","23","15"
"202207251900","중구","0.015","0.041","0.3","0.003","16","13"
"202207251900","성북구","0.015","0.04","0.4","0.002","16","9"
"202207251800","송파구","0.019","0.054","0.3","0.002","23","8"
"202207251800","성북구","0.016","0.049","0.4","0.003","23","12"
"202207251800","강동구","0.013","0.056","0.3","0.002","17","10"
"202207251800","노원구","0.005","0.055","0.3","0.002","13","10"
"202207251800","중구","","","","","",""
"202207251800","관악구","0.017","0.037","0.3","0.003","28","17"
"202207251800","서초구","0.017","0.048","0.3","0.002","17","6"
"202207251800","용산구","0.012","0.062","0.3","0.004","16","7"
"202207251800","종로구","0.012","0.054","0.4","0.003","22","12"
"202207251800","마포구","0.012","0.043","0.2","0.003","21","12"
"202207251800","광진구","0.009","0.055","0.3","0.003","16","9"
"202207251800","강북구","0.005","0.049","0.2","0.002","21","9"
"202207251800","성동구","0.019","0.057","0.3","0.003","30",""
"202207251800","강남구","0.018","0.062","0.3","0.004","20","11"
"202207251800","금천구","0.019","0.045","0.3","0.003","20","10"
"202207251800","영등포구","0.012","0.042","0.3","0.003","22","14"
"202207251800","동대문구","0.008","0.063","0.3","0.003","21","15"
"202207251800","구로구","0.01","0.046","0.3","0.003","18","7"
"202207251800","양천구","0.01","0.037","0.3","0.004","17","12"
"202207251800","중랑구","0.01","0.063","0.3","0.002","16","11"
"202207251800","서대문구","0.013","0.044","0.4","0.003","19","8"
"202207251800","은평구","0.009","0.039","0.3","0.002","13","13"
"202207251800","동작구","0.018","0.047","0.3","0.003","24",""
"202207251800","강서구","0.01","0.04","0.3","0.006","17","12"
"202207251800","도봉구","0.006","0.047","0.1","0.002","13","5"
"202207251700","영등포구","0.016","0.049","0.3","0.004","17","14"
"202207251700","금천구","0.017","0.055","0.3","0.003","20","9"
"202207251700","도봉구","0.005","0.048","0.1","0.002","9","4"
"202207251700","동대문구","0.009","0.066","0.3","0.003","20","10"
"202207251700","양천구","0.011","0.045","0.3","0.003","22","10"
"202207251700","성북구","0.013","0.053","0.3","0.002","17","2"
"202207251700","용산구","0.016","0.062","0.3","0.003","","19"
"202207251700","마포구","0.011","0.051","0.2","0.004","22","10"
"202207251700","중랑구","0.011","0.061","0.3","0.002","20","10"
"202207251700","동작구","0.013","0.057","0.3","0.003","14","9"
"202207251700","서대문구","0.014","0.048","0.4","0.003","14","6"
"202207251700","강남구","0.014","0.066","0.3","0.003","18","9"
"202207251700","강서구","0.009","0.047","0.3","0.003","15","8"
"202207251700","광진구","0.009","0.058","0.3","0.003","19","11"
"202207251700","강동구","0.011","0.062","0.3","0.002","15","13"
"202207251700","강북구","0.005","0.051","0.2","0.002","16","4"
"202207251700","은평구","0.01","0.042","0.3","0.003","11","8"
"202207251700","송파구","","","","","",""
"202207251700","중구","","","","","",""
"202207251700","성동구","0.014","0.061","0.3","0.003","20","6"
"202207251700","노원구","0.004","0.053","0.3","0.002","17","11"
"202207251700","구로구","0.008","0.057","0.3","0.003","17","4"
"202207251700","관악구","0.013","0.051","0.3","0.004","24","14"
"202207251700","종로구","0.012","0.057","0.3","0.003","20","9"
"202207251700","서초구","0.014","0.057","0.3","0.002","14","5"
"202207251600","도봉구","0.004","0.041","0.1","0.002","10","3"
"202207251600","마포구","0.009","0.058","0.2","0.003","16","9"
"202207251600","노원구","0.003","0.053","0.3","0.002","13","4"
"202207251600","양천구","0.009","0.056","0.3","0.004","18","11"
"202207251600","서초구","0.012","0.06","0.3","0.002","14","3"
"202207251600","서대문구","0.013","0.051","0.3","0.003","12","1"
"202207251600","은평구","0.008","0.046","0.3","0.002","16","8"
"202207251600","강남구","0.013","0.071","0.3","0.003","18","8"
"202207251600","송파구","","","","","",""
"202207251600","강동구","0.009","0.069","0.3","0.003","17","8"
"202207251600","성북구","","","","","7",""
"202207251600","구로구","0.007","0.06","0.3","0.003","17","4"
"202207251600","성동구","0.016","0.065","0.3","0.003","20","5"
"202207251600","용산구","0.015","0.063","0.3","0.003","21","18"
"202207251600","강서구","0.009","0.059","0.3","0.004","19","11"
"202207251600","관악구","0.011","0.053","0.3","0.003","22","4"
"202207251600","동작구","","","","","",""
"202207251600","종로구","0.01","0.057","0.3","0.003","16","11"
"202207251600","강북구","0.005","0.046","0.2","0.002","12","3"
"202207251600","중랑구","0.013","0.07","0.3","0.002","15","10"
"202207251600","중구","0.012","0.059","0.3","0.003","13","9"
"202207251600","영등포구","0.013","0.053","0.3","0.002","10","2"
"202207251600","동대문구","0.007","0.065","0.3","0.003","14","7"
"202207251600","광진구","0.009","0.062","0.4","0.003","25","12"
"202207251600","금천구","0.017","0.064","0.3","0.003","19","13"
"202207251500","은평구","0.006","0.047","0.2","0.002","9","10"
"202207251500","동작구","","","","","",""
"202207251500","용산구","0.012","0.075","0.3","0.003","16","14"
"202207251500","중구","0.01","0.064","0.3","0.003","15","12"
"202207251500","송파구","","","","","",""
"202207251500","광진구","0.009","0.063","0.4","0.003","25","13"
"202207251500","중랑구","0.018","0.071","0.3","0.002","17","10"
"202207251500","강동구","0.01","0.073","0.3","0.002","17","7"
"202207251500","영등포구","0.011","0.054","0.3","0.002","18","10"
"202207251500","노원구","0.003","0.054","0.3","0.002","12","6"
"202207251500","관악구","0.01","0.054","0.3","0.003","19","11"
"202207251500","마포구","0.009","0.06","0.2","0.002","11","7"
"202207251500","강서구","0.008","0.061","0.3","0.003","12","8"
"202207251500","동대문구","0.009","0.068","0.3","0.002","15","10"
"202207251500","강북구","0.005","0.046","0.2","0.002","14","5"
